,actor_account_id,churn_yn,survival_time,event_num,enterworld_num,levelup_num,joinparty_num,spendmoney_num,duel_num,duel_kd,partybattle_num,completechallengetoday_num,completechallengeweek_num,itemupgrade_successrate,trade_num,buyitemnowmainauction_num,guildlevelup_num,level_min,level_max,class,longest_time_between_events,faction1,faction2,targetaccountid_num,sessions_num,masteryexp,duelpoints_max,partybattlepoints_max,duel_rating_score_max,money_max,gathering_num,has_smurf_yn,average_money_spent_per_session,duels_per_session,partybattles_per_session,average_time_between_events,average_time_between_logins,reason_getmoney,reason_spendmoney
2936,B9FD9C06,1.00,18,187.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,46.00,46.00,10.00,141.81,2.00,0.00,1.00,2.00,0.00,0.00,0.00,0.00,243620.00,0.00,0.00,43.00,0.00,0.00,2.94,-0.00,0.00,510.00
2937,BA0AEA6C,1.00,17,60058.00,170.00,97.00,58.00,1086.00,0.00,0.00,0.00,1.00,0.00,0.00,2.00,60.00,0.00,1.00,50.00,3.00,424091.03,1.00,0.00,17.00,157.00,9161209.00,0.00,0.00,0.00,3931109.00,0.00,1.00,124588.59,0.00,0.00,55.96,19769.01,101.00,506.00
2938,BA0FDEF9,0.00,273+,45879.00,209.00,45.00,174.00,1171.00,9.00,1.25,46.00,13.00,0.00,97.00,12.00,141.00,0.00,1.00,50.00,9.00,304288.66,2.00,0.00,93.00,179.00,48657383.00,2166.00,2061.00,144808.00,142535196.00,13.00,1.00,1062752.54,0.04,0.22,69.47,15204.08,101.00,510.00
2939,BA112622,0.00,276+,25558.00,86.00,0.00,67.00,517.00,13.00,2.25,0.00,29.00,0.00,64.00,10.00,1.00,0.00,50.00,50.00,2.00,162944.80,2.00,0.00,36.00,80.00,147789094.00,9557.00,0.00,153804.00,66677071.00,113.00,1.00,912500.47,0.15,0.00,117.96,34974.56,101.00,560.00
2940,BA15224A,1.00,21,232.00,5.00,0.00,0.00,17.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45.00,50.00,9.00,427963.15,2.00,0.00,1.00,6.00,0.00,0.00,0.00,0.00,1938987.00,7.00,1.00,1316.80,0.00,0.00,2617.04,121418.02,152.00,510.00
2941,BA208540,0.00,273+,43227.00,294.00,16.00,199.00,1771.00,64.00,1.56,87.00,14.00,0.00,9.48,36.00,535.00,0.00,1.00,50.00,8.00,339789.35,1.00,0.00,228.00,241.00,52213693.00,1992.00,3297.00,149430.00,109298833.00,0.00,1.00,3836880.96,0.22,0.30,78.07,11470.79,101.00,574.00
2942,BA231A50,1.00,17,37426.00,24.00,93.00,24.00,344.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,1.00,0.00,1.00,50.00,2.00,216425.27,1.00,0.00,7.00,25.00,379897.00,0.00,0.00,0.00,909923.00,0.00,1.00,8848.67,0.00,0.00,34.01,52255.48,101.00,506.00
2943,BA2A985B,0.00,275+,73064.00,359.00,0.00,343.00,1692.00,6.00,1.00,102.00,24.00,0.00,7.00,55.00,103.00,0.00,50.00,50.00,5.00,261666.60,1.00,0.00,207.00,258.00,213906039.00,4254.00,14627.00,142447.00,2417253179.00,68.00,0.00,7789940.48,0.02,0.28,43.93,8912.41,101.00,567.00
2944,BA3B87F8,0.00,121,89327.00,626.00,4.00,474.00,1442.00,31.00,1.82,119.00,38.00,0.00,22.43,8.00,44.00,0.00,43.00,50.00,3.00,241271.18,1.00,0.00,248.00,521.00,94931480.00,13226.00,17557.00,149584.00,40173988.00,61.00,1.00,380447.73,0.05,0.19,38.55,5500.57,101.00,567.00
2945,BA3FEEFD,0.00,277+,487.00,11.00,0.00,1.00,12.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,50.00,7.00,760582.94,2.00,0.00,3.00,12.00,13211291.00,0.00,0.00,0.00,26637605.00,0.00,1.00,262.82,0.00,0.00,2451.52,108517.99,101.00,506.00
2946,BA50D67D,0.00,260,18872.00,86.00,0.00,93.00,564.00,16.00,1.67,0.00,12.00,0.00,0.00,7.00,31.00,0.00,50.00,50.00,2.00,769528.49,2.00,0.00,45.00,67.00,24818490.00,5149.00,0.00,142837.00,90232417.00,0.00,0.00,3073038.58,0.19,0.00,183.35,40105.95,101.00,567.00
2947,BA5345F2,0.00,33,7501.00,20.00,20.00,0.00,179.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.00,0.00,18.00,50.00,6.00,533829.24,2.00,0.00,2.00,21.00,0.00,0.00,0.00,0.00,1661462.00,0.00,1.00,148571.55,0.00,0.00,221.17,82747.13,101.00,571.00
2948,BA58DFED,0.00,227,17618.00,121.00,59.00,64.00,298.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,12.00,0.00,1.00,50.00,9.00,429266.28,1.00,0.00,10.00,116.00,107580663.00,0.00,0.00,0.00,40364207.00,30.00,1.00,407576.22,0.00,0.00,191.63,27872.35,101.00,560.00
2949,BA5CCF2F,1.00,19,41636.00,169.00,40.00,131.00,927.00,27.00,0.59,0.00,1.00,0.00,0.00,16.00,29.00,0.00,22.00,50.00,8.00,571184.48,2.00,0.00,34.00,131.00,10626464.00,1396.00,0.00,143008.00,5272152.00,0.00,1.00,140464.64,0.16,0.00,81.66,20035.98,101.00,506.00
2950,BA5D9389,0.00,248,82877.00,379.00,11.00,290.00,2643.00,30.00,1.50,86.00,36.00,0.00,314.00,20.00,108.00,0.00,1.00,50.00,6.00,161400.72,1.00,0.00,184.00,295.00,38363008.00,4107.00,1175.00,151718.00,368118520.00,264.00,1.00,1680260.07,0.08,0.23,40.88,8894.43,101.00,557.00
2951,BA7CFDEA,1.00,21,30745.00,175.00,0.00,127.00,507.00,3.00,0.00,0.00,25.00,0.00,0.00,66.00,2.00,0.00,45.00,50.00,5.00,510601.97,1.00,0.00,33.00,130.00,85565654.00,2939.00,0.00,139600.00,36918012.00,0.00,1.00,486440.87,0.02,0.00,107.29,18781.18,101.00,560.00
2952,BA9F8E25,0.00,138,19306.00,155.00,0.00,44.00,2199.00,103.00,1.40,0.00,4.00,0.00,4.42,49.00,462.00,0.00,50.00,50.00,8.00,738512.61,2.00,0.00,186.00,135.00,178253568.00,5705.00,0.00,156962.00,103004564.00,0.00,1.00,7238281.09,0.66,0.00,170.04,21176.89,101.00,557.00
2953,BAE1106F,0.00,40,18037.00,56.00,42.00,15.00,205.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,4.00,0.00,1.00,34.00,3.00,733729.53,2.00,0.00,6.00,52.00,0.00,0.00,0.00,0.00,125805.00,0.00,1.00,1274.79,0.00,0.00,167.09,53773.36,101.00,506.00
2954,BAEC9F9A,0.00,257,60722.00,444.00,1.00,352.00,1104.00,0.00,0.00,0.00,43.00,0.00,61.00,6.00,48.00,0.00,43.00,50.00,9.00,324646.73,2.00,0.00,81.00,351.00,34433190.00,0.00,0.00,0.00,7117022.00,5.00,1.00,179214.46,0.00,0.00,56.58,7735.29,101.00,567.00
2955,BAFBD71D,0.00,89,4557.00,25.00,0.00,19.00,85.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,1.00,0.00,50.00,50.00,2.00,1026216.72,2.00,0.00,6.00,24.00,28564196.00,0.00,0.00,0.00,8332303.00,0.00,1.00,133879.64,0.00,0.00,702.56,127940.59,101.00,523.00
2956,BB0BE3F1,0.00,70,54034.00,1124.00,4.00,436.00,1103.00,329.00,0.77,296.00,116.00,0.00,0.00,0.00,20.00,0.00,27.00,50.00,6.00,87377.75,2.00,0.00,571.00,886.00,20070498.00,15673.00,2167.00,152442.00,1926423.00,0.00,1.00,18094.27,0.29,0.26,63.89,3071.20,101.00,560.00
2957,BB40A2E1,0.00,273+,5977.00,119.00,0.00,10.00,1056.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,86.00,0.00,33.00,50.00,5.00,440477.04,2.00,0.00,2.00,119.00,45848181.00,0.00,0.00,0.00,8813019.00,464.00,1.00,494319.08,0.00,0.00,573.10,28784.50,107.00,510.00
2958,BB5196FA,1.00,22,67485.00,463.00,5.00,292.00,2489.00,0.00,0.00,0.00,29.00,0.00,8.50,2.00,227.00,0.00,45.00,50.00,5.00,251725.16,1.00,0.00,35.00,376.00,25289162.00,0.00,0.00,0.00,205293759.00,262.00,1.00,911119.89,0.00,0.00,48.74,6925.17,101.00,510.00
2959,BB554461,1.00,19,19651.00,124.00,0.00,101.00,235.00,3.00,0.00,0.00,3.00,0.00,25.50,1.00,17.00,0.00,50.00,50.00,6.00,415063.17,2.00,0.00,22.00,108.00,60275399.00,18712.00,0.00,142402.00,81727917.00,0.00,1.00,557851.20,0.02,0.00,168.25,26642.00,101.00,560.00
2960,BB6D807F,0.00,48,20147.00,82.00,0.00,12.00,336.00,43.00,1.69,0.00,0.00,0.00,16.67,5.00,41.00,0.00,50.00,50.00,3.00,1557467.96,2.00,0.00,46.00,73.00,24587211.00,5035.00,0.00,158141.00,55710383.00,0.00,0.00,1269123.73,0.52,0.00,150.37,36922.57,101.00,523.00
2961,BB85ADF6,0.00,274+,22977.00,484.00,0.00,129.00,1155.00,58.00,1.15,142.00,21.00,0.00,10.40,0.00,110.00,0.00,50.00,50.00,1.00,382946.04,1.00,0.00,210.00,428.00,58436319.00,22304.00,5092.00,147259.00,108285410.00,151.00,1.00,285369.54,0.12,0.29,144.94,6865.49,101.00,506.00
2962,BB93D7EC,0.00,230,1649.00,33.00,1.00,0.00,85.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,50.00,50.00,8.00,130565.57,2.00,0.00,16.00,34.00,11022364.00,0.00,0.00,0.00,457873.00,62.00,1.00,34229.12,0.00,0.00,948.05,47364.64,152.00,511.00
2963,BBB099FE,1.00,23,12361.00,153.00,36.00,2.00,263.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,1.00,50.00,1.00,474246.34,2.00,0.00,2.00,151.00,56363279.00,0.00,0.00,0.00,114124405.00,0.00,1.00,321515.33,0.00,0.00,254.93,20594.62,101.00,510.00
2964,BBB933EF,1.00,21,5428.00,111.00,0.00,2.00,264.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,50.00,50.00,1.00,169925.52,1.00,9.00,2.00,112.00,64424544.00,0.00,0.00,0.00,10493354.00,0.00,1.00,151575.81,0.00,0.00,612.57,29934.44,101.00,571.00
2965,BBC29AA8,1.00,19,3407.00,47.00,0.00,15.00,100.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,3.00,0.00,50.00,50.00,8.00,559562.31,2.00,0.00,4.00,45.00,19984748.00,0.00,0.00,0.00,7959087.00,0.00,0.00,289179.02,0.00,0.00,867.49,62880.53,101.00,571.00
2966,BBDA5CFF,0.00,267+,65615.00,345.00,1.00,363.00,1471.00,77.00,1.66,0.00,55.00,0.00,38.62,11.00,106.00,0.00,19.00,50.00,9.00,149349.42,2.00,0.00,213.00,279.00,110797207.00,4889.00,0.00,149967.00,106848712.00,0.00,1.00,2230548.70,0.22,0.00,51.62,9770.88,101.00,560.00
2967,BBEF87FD,0.00,36,1505.00,2.00,14.00,1.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,50.00,6.00,887.60,2.00,0.00,3.00,3.00,216.00,0.00,0.00,0.00,288910.00,0.00,1.00,612.50,0.00,0.00,6.80,889.59,101.00,506.00
2968,BC03F621,0.00,31,23825.00,11.00,43.00,16.00,205.00,0.00,0.00,0.00,0.00,0.00,0.00,30.00,3.00,0.00,1.00,44.00,9.00,332438.48,1.00,0.00,12.00,11.00,0.00,0.00,0.00,0.00,356141.00,0.00,0.00,12188.64,0.00,0.00,40.96,87673.99,101.00,567.00
2969,BC151BF7,0.00,173,55491.00,225.00,59.00,189.00,1652.00,21.00,0.62,0.00,18.00,0.00,4.05,13.00,327.00,0.00,1.00,50.00,2.00,166062.71,2.00,0.00,53.00,186.00,36008679.00,5731.00,0.00,138796.00,237298681.00,17.00,1.00,7265597.41,0.09,0.00,60.75,14967.17,101.00,574.00
2970,BC2840EB,0.00,160,124615.00,360.00,7.00,274.00,930.00,11.00,1.20,0.00,16.00,0.00,0.00,8.00,38.00,0.00,50.00,50.00,1.00,200721.17,2.00,0.00,36.00,313.00,189975484.00,890.00,0.00,144552.00,209453703.00,0.00,1.00,1968406.27,0.03,0.00,27.76,9582.98,101.00,560.00
2971,BC2E59F5,0.00,153,448.00,18.00,0.00,3.00,16.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,50.00,10.00,157248.68,2.00,0.00,2.00,19.00,7806975.00,0.00,0.00,0.00,842837.00,0.00,1.00,57298.17,0.00,0.00,528.18,13139.31,107.00,571.00
2972,BC2F29EE,0.00,273+,38832.00,310.00,4.00,130.00,707.00,99.00,1.41,61.00,12.00,0.00,0.00,1.00,23.00,0.00,42.00,50.00,2.00,140743.15,2.00,0.00,192.00,265.00,96532202.00,7476.00,16800.00,160795.00,22468437.00,0.00,1.00,369028.19,0.32,0.20,88.92,11120.57,101.00,571.00
2973,BC34DE5B,0.00,273+,73285.00,246.00,70.00,249.00,1664.00,7.00,2.50,0.00,9.00,0.00,25.67,11.00,309.00,4.00,1.00,50.00,10.00,226395.61,2.00,0.00,64.00,191.00,91637001.00,1039.00,0.00,138889.00,936447114.00,139.00,1.00,5890909.57,0.03,0.00,46.79,13890.96,101.00,510.00
2974,BC423E45,0.00,271+,7231.00,95.00,0.00,40.00,1021.00,0.00,0.00,0.00,0.00,0.00,0.00,235.00,759.00,0.00,11.00,50.00,2.00,341429.27,1.00,0.00,83.00,95.00,65535491.00,0.00,0.00,0.00,5584103893.00,0.00,1.00,122889954.05,0.00,0.00,465.48,35423.91,107.00,574.00
2975,BC4782FA,0.00,101,35343.00,228.00,6.00,188.00,1478.00,36.00,0.50,96.00,16.00,0.00,0.00,10.00,159.00,0.00,15.00,50.00,2.00,347354.46,1.00,0.00,263.00,186.00,14452955.00,3586.00,2087.00,144073.00,8257005.00,139.00,1.00,224258.03,0.16,0.42,91.59,14160.21,101.00,510.00
2976,BC5363FA,0.00,145,47077.00,298.00,2.00,229.00,657.00,3.00,2.00,0.00,32.00,0.00,0.00,29.00,19.00,0.00,50.00,50.00,9.00,337251.25,1.00,0.00,92.00,224.00,38239116.00,1512.00,0.00,141913.00,48423578.00,0.00,1.00,337443.35,0.01,0.00,66.26,10455.63,101.00,560.00
2977,BC5535EC,0.00,272+,34322.00,220.00,0.00,173.00,1400.00,0.00,0.00,0.00,24.00,0.00,41.33,0.00,62.00,0.00,50.00,50.00,3.00,238277.61,2.00,0.00,14.00,189.00,80907630.00,0.00,0.00,0.00,505577205.00,40.00,1.00,5644057.05,0.00,0.00,94.21,14697.70,101.00,557.00
2978,BC5C11EE,0.00,125,904.00,10.00,0.00,2.00,26.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.00,50.00,10.00,1629166.31,2.00,0.00,2.00,10.00,33569240.00,0.00,0.00,0.00,792221.00,0.00,1.00,48166.50,0.00,0.00,3692.45,333731.14,101.00,553.00
2979,BCA599F3,0.00,273+,26395.00,59.00,64.00,22.00,548.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.00,0.00,1.00,50.00,9.00,136142.39,2.00,0.00,7.00,51.00,7581308.00,0.00,0.00,0.00,5285711.00,0.00,1.00,132321.17,0.00,0.00,72.14,32244.65,101.00,522.00
2980,BCC0CEF8,1.00,22,7474.00,11.00,30.00,1.00,39.00,5.00,0.67,0.00,0.00,0.00,0.00,2.00,0.00,0.00,1.00,31.00,2.00,445657.40,2.00,0.00,4.00,11.00,0.00,0.00,0.00,130000.00,115849.00,0.00,1.00,426.09,0.45,0.00,70.88,48069.08,101.00,506.00
2981,BCCD23D2,0.00,273+,73292.00,507.00,0.00,344.00,1561.00,23.00,1.30,329.00,35.00,0.00,65.33,0.00,60.00,0.00,11.00,50.00,1.00,154610.08,2.00,0.00,561.00,415.00,100002751.00,2573.00,19432.00,150263.00,57899783.00,169.00,1.00,307144.20,0.05,0.65,46.12,6657.59,101.00,571.00
2982,BCD299A3,0.00,273+,6053.00,18.00,0.00,19.00,102.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,5.00,0.00,50.00,50.00,1.00,223674.62,1.00,0.00,10.00,16.00,64345340.00,0.00,0.00,0.00,128384509.00,29.00,1.00,430873.22,0.00,0.00,114.79,38493.70,101.00,510.00
2983,BCDF8BEF,0.00,276+,152489.00,872.00,64.00,530.00,4549.00,1.00,0.00,82.00,46.00,0.00,0.00,4.00,614.00,0.00,1.00,50.00,6.00,320157.71,1.00,0.00,181.00,715.00,73887531.00,1000.00,1881.00,130000.00,159752480.00,622.00,1.00,792549.51,0.00,0.09,19.95,3487.24,101.00,510.00
2984,BCF10A79,1.00,23,1221.00,14.00,0.00,7.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.00,50.00,6.00,1764906.10,2.00,0.00,3.00,11.00,9096734.00,0.00,0.00,0.00,8608683.00,0.00,0.00,69.64,0.00,0.00,2463.23,214798.81,101.00,560.00
2985,BD1F6DED,1.00,19,42251.00,190.00,56.00,53.00,1201.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,40.00,0.00,1.00,50.00,9.00,165011.17,1.00,0.00,19.00,140.00,2516307.00,244.00,0.00,130000.00,4804383.00,78.00,1.00,54315.26,0.01,0.00,32.02,7116.15,101.00,522.00
2986,BD311C51,0.00,273+,6956.00,106.00,0.00,52.00,163.00,69.00,1.30,0.00,3.00,0.00,0.00,2.00,8.00,0.00,50.00,50.00,5.00,589391.66,2.00,0.00,81.00,93.00,210836494.00,11813.00,0.00,160657.00,315646158.00,0.00,0.00,6770395.62,0.65,0.00,487.97,31947.31,101.00,560.00
2987,BD41E3F5,0.00,273+,113431.00,717.00,1.00,490.00,1613.00,0.00,0.00,0.00,73.00,0.00,48.12,12.00,52.00,0.00,42.00,50.00,6.00,118794.05,2.00,0.00,166.00,631.00,120877610.00,0.00,0.00,0.00,141479056.00,246.00,1.00,399013.30,0.00,0.00,30.03,4741.61,101.00,511.00
2988,BD42D52B,1.00,22,18185.00,44.00,10.00,39.00,770.00,0.00,0.00,0.00,6.00,0.00,0.00,100.00,5.00,0.00,42.00,50.00,6.00,843055.21,2.00,0.00,4.00,34.00,14905770.00,0.00,0.00,0.00,3847920.00,60.00,1.00,78256.14,0.00,0.00,161.90,66876.42,101.00,510.00
2989,BD87719D,0.00,273+,72140.00,280.00,22.00,287.00,2143.00,0.00,0.00,34.00,36.00,0.00,50.00,1.00,52.00,0.00,24.00,50.00,2.00,212503.87,2.00,0.00,178.00,215.00,27646731.00,0.00,2142.00,0.00,79279114.00,156.00,1.00,1509240.63,0.00,0.12,46.85,12067.29,101.00,510.00
2990,BD917DF6,1.00,25,207.00,7.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,46.00,46.00,6.00,52774.98,1.00,0.00,1.00,8.00,0.00,0.00,0.00,0.00,8079.00,0.00,0.00,86.29,0.00,0.00,1075.01,31776.27,152.00,502.00
2991,BDA351AA,0.00,273+,71246.00,639.00,1.00,231.00,2142.00,0.00,0.00,0.00,8.00,0.00,0.00,10.00,124.00,0.00,50.00,50.00,1.00,163997.06,1.00,0.00,14.00,574.00,202020884.00,0.00,0.00,0.00,2240006299.00,469.00,1.00,4987784.83,0.00,0.00,48.39,5394.79,101.00,510.00
2992,BDA53000,0.00,112,21138.00,71.00,25.00,38.00,558.00,0.00,0.00,14.00,3.00,0.00,0.00,2.00,6.00,0.00,21.00,50.00,5.00,336921.48,2.00,0.00,28.00,58.00,2395167.00,0.00,1099.00,0.00,847691.00,0.00,1.00,30431.77,0.00,0.20,147.77,43977.84,101.00,510.00
2993,BDAB40FB,0.00,273+,72942.00,475.00,0.00,398.00,1675.00,35.00,6.00,0.00,19.00,0.00,0.00,4.00,134.00,0.00,50.00,50.00,7.00,132143.76,2.00,0.00,91.00,384.00,169476249.00,2877.00,0.00,159059.00,342413368.00,0.00,1.00,2761462.65,0.07,0.00,47.61,7287.24,101.00,523.00
2994,BDCCAAEF,0.00,274+,56800.00,190.00,1.00,138.00,2589.00,9.00,2.00,0.00,28.00,0.00,18.32,97.00,346.00,0.00,45.00,50.00,8.00,175992.46,2.00,0.00,65.00,181.00,70079565.00,3421.00,0.00,145540.00,44106403.00,19.00,1.00,2082809.22,0.05,0.00,57.76,17196.56,101.00,510.00
2995,BDEFD7FA,1.00,19,28864.00,151.00,29.00,111.00,675.00,0.00,0.00,49.00,12.00,0.00,0.00,15.00,68.00,0.00,1.00,50.00,3.00,254948.99,2.00,0.00,120.00,117.00,14157060.00,0.00,2250.00,0.00,11401815.00,0.00,1.00,119861.88,0.00,0.32,85.38,16232.40,101.00,506.00
2996,BE33D5F3,0.00,273+,18792.00,103.00,0.00,27.00,470.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,40.00,0.00,1.00,50.00,5.00,765053.05,1.00,0.00,9.00,96.00,40234373.00,2463.00,0.00,130000.00,43758054.00,7.00,1.00,1246884.62,0.01,0.00,180.04,32837.50,101.00,557.00
2997,BE428434,1.00,21,51047.00,285.00,62.00,142.00,757.00,103.00,0.34,0.00,2.00,0.00,0.00,9.00,27.00,0.00,1.00,50.00,6.00,273981.37,2.00,0.00,133.00,220.00,13543817.00,2883.00,0.00,141567.00,13579433.00,0.00,1.00,74071.98,0.36,0.00,61.40,10966.87,101.00,506.00
2998,BE5B2EF5,1.00,21,38392.00,88.00,37.00,100.00,904.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,0.00,1.00,50.00,9.00,606537.70,2.00,0.00,22.00,63.00,11888923.00,0.00,0.00,0.00,206963388.00,0.00,1.00,17483370.35,0.00,0.00,79.73,34756.47,101.00,522.00
2999,BE60B100,0.00,88,121777.00,784.00,65.00,433.00,3777.00,102.00,0.89,135.00,38.00,0.00,3.17,4.00,535.00,0.00,1.00,50.00,10.00,149238.95,2.00,0.00,482.00,640.00,30409174.00,8889.00,7071.00,152514.00,142019263.00,92.00,1.00,1162054.02,0.13,0.17,28.39,4289.53,101.00,510.00
3000,BE6241DD,0.00,103,4127.00,20.00,14.00,3.00,119.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,0.00,1.00,50.00,1.00,874802.04,2.00,0.00,6.00,18.00,2643534.00,0.00,0.00,0.00,783400.00,0.00,1.00,107579.05,0.00,0.00,543.95,112163.94,101.00,506.00
3001,BE66F6EA,0.00,273+,43511.00,156.00,0.00,113.00,1194.00,5.00,0.00,0.00,10.00,0.00,0.00,40.00,85.00,0.00,6.00,50.00,1.00,294511.45,1.00,0.00,30.00,128.00,50754499.00,8091.00,0.00,145540.00,125378167.00,6.00,1.00,3278551.81,0.03,0.00,79.48,22168.18,101.00,557.00
3002,BE72E873,1.00,24,6458.00,78.00,0.00,19.00,372.00,0.00,0.00,0.00,0.00,0.00,1.25,31.00,46.00,0.00,6.00,50.00,3.00,453492.65,2.00,0.00,21.00,77.00,29470094.00,0.00,0.00,0.00,9422571748.00,0.00,1.00,123546549.41,0.00,0.00,486.13,38527.24,101.00,571.00
3003,BE74B1FE,0.00,273+,72587.00,606.00,0.00,438.00,1588.00,104.00,1.04,415.00,38.00,0.00,208.00,17.00,32.00,0.00,45.00,50.00,8.00,76153.94,2.00,0.00,703.00,510.00,178059138.00,10167.00,6058.00,151087.00,58724157.00,238.00,1.00,742136.28,0.17,0.68,46.80,5587.97,101.00,531.00
3004,BE794AA6,1.00,15,55528.00,277.00,7.00,289.00,893.00,9.00,0.80,61.00,33.00,0.00,56.00,5.00,43.00,0.00,50.00,50.00,1.00,171464.56,1.00,0.00,126.00,220.00,42354742.00,12630.00,4144.00,144309.00,76928602.00,0.00,1.00,773962.63,0.03,0.22,60.81,12182.72,101.00,560.00
3005,BE7A86EA,0.00,273+,47953.00,481.00,0.00,178.00,677.00,0.00,0.00,0.00,48.00,0.00,0.00,0.00,11.00,0.00,45.00,50.00,1.00,186196.46,2.00,0.00,18.00,413.00,98480992.00,0.00,0.00,0.00,167941079.00,16.00,1.00,77744.94,0.00,0.00,71.47,7116.91,101.00,571.00
3006,BE8087F6,0.00,91,90126.00,434.00,1.00,391.00,1608.00,0.00,0.00,27.00,25.00,0.00,25.33,13.00,28.00,0.00,50.00,50.00,6.00,244025.70,1.00,0.00,138.00,361.00,68898595.00,0.00,866.00,0.00,135183094.00,2.00,1.00,469094.10,0.00,0.06,33.16,6884.64,101.00,567.00
3007,BECE76EB,0.00,168,4044.00,153.00,2.00,40.00,64.00,137.00,1.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.00,50.00,2.00,548104.48,2.00,0.00,110.00,135.00,5861677.00,30000.00,0.00,166418.00,12904201.00,0.00,0.00,12899.73,0.90,0.00,759.31,20069.08,161.00,560.00
3008,BED860F1,0.00,273+,59000.00,342.00,6.00,208.00,2148.00,92.00,1.42,307.00,0.00,0.00,3.38,27.00,391.00,0.00,17.00,50.00,1.00,245162.06,1.00,0.00,473.00,304.00,133794366.00,6114.00,4282.00,159794.00,372317488.00,15.00,1.00,2807615.12,0.27,0.90,58.22,9821.55,101.00,510.00
3009,BEDB09F2,1.00,20,15160.00,66.00,17.00,46.00,704.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,49.00,0.00,1.00,50.00,9.00,469873.36,1.00,0.00,12.00,58.00,19459905.00,0.00,0.00,0.00,1005471295.00,0.00,1.00,15567989.20,0.00,0.00,203.16,46634.88,101.00,557.00
3010,BEE094C3,0.00,255,62376.00,462.00,39.00,276.00,1635.00,12.00,3.00,93.00,4.00,0.00,0.00,3.00,182.00,0.00,1.00,50.00,6.00,238766.91,2.00,0.00,380.00,389.00,64239917.00,1181.00,1775.00,152872.00,126524560.00,20.00,1.00,1679725.09,0.03,0.20,53.17,7153.00,101.00,557.00
3011,BEF401C2,0.00,273+,4318.00,37.00,0.00,25.00,60.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,50.00,50.00,6.00,2165929.69,1.00,0.00,7.00,32.00,48135068.00,0.00,0.00,0.00,17963618.00,0.00,1.00,20919.08,0.00,0.00,604.85,70499.03,101.00,506.00
3012,BEF43E00,0.00,270+,10262.00,169.00,0.00,63.00,445.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,45.00,50.00,1.00,421823.47,2.00,0.00,2.00,169.00,192389343.00,0.00,0.00,0.00,558847704.00,0.00,1.00,402682.13,0.00,0.00,337.55,20462.19,101.00,557.00
3013,BEF56AF6,1.00,17,7265.00,35.00,13.00,18.00,161.00,0.00,0.00,10.00,1.00,0.00,0.00,3.00,2.00,0.00,46.00,50.00,9.00,158456.13,2.00,0.00,20.00,27.00,7315151.00,0.00,792.00,0.00,7080556.00,0.00,0.00,32489.89,0.00,0.29,82.77,17167.14,101.00,506.00
3014,BEFA34E4,1.00,21,2292.00,9.00,1.00,1.00,221.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,26.00,0.00,45.00,46.00,8.00,1938124.52,1.00,0.00,8.00,8.00,0.00,279.00,0.00,130000.00,355984.00,27.00,1.00,140124.89,0.11,0.00,1324.98,336695.87,101.00,510.00
3015,BF0D019F,1.00,22,62695.00,449.00,1.00,280.00,1617.00,0.00,0.00,73.00,26.00,0.00,45.40,15.00,54.00,0.00,50.00,50.00,5.00,229166.89,1.00,0.00,148.00,348.00,86754666.00,0.00,8315.00,0.00,618835233.00,0.00,1.00,5695556.05,0.00,0.16,51.71,7218.32,101.00,557.00
